Country,Year,Crop,Yield,Pesticides,Temperature,Pollution,Precipitation,Machinery
Algeria,2016,Corn,4.5122,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2016,Cassava,0,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2016,Potato,30.4506,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2016,Soybean,0,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2016,Wheat,1.1833,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2016,Rice,1.7827,0.49,23.99,25.55315255,62.840637,0.28
Algeria,2017,Corn,1.3007,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2017,Cassava,0,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2017,Potato,30.952398,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2017,Soybean,0,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2017,Wheat,1.1501,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2017,Rice,1.7939,0.72,23.86,24.75214578,57.701984,0.28
Algeria,2018,Corn,4.4416,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2018,Cassava,0,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2018,Potato,31.091599,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2018,Soybean,0,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2018,Wheat,2.0433,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2018,Rice,1.7901,0.71,23.5,24.93359006,89.59452,0.27142900000000003
Algeria,2019,Corn,4.1538997,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2019,Cassava,0,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2019,Potato,31.8011,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2019,Soybean,0,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2019,Wheat,1.9629999,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2019,Rice,1.7888999,0.71,23.65,24.38860864,71.09156,0.27137500000000003
Algeria,2020,Corn,6.0738997,0.71,23.78,25.55265583,50.637352,0.00
Algeria,2020,Cassava,0,0.71,23.78,25.55265583,50.637352,0.00
Algeria,2020,Potato,31.174398,0.71,23.78,25.55265583,50.637352,0.00
Algeria,2020,Soybean,0,0.71,23.78,25.55265583,50.637352,0.00
Algeria,2020,Wheat,1.6811,0.71,23.78,25.55265583,50.637352,0.00
Algeria,2020,Rice,1.791,0.71,23.78,25.55265583,50.637352,0.00
Angola,1990,Corn,0.27359998,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1990,Cassava,4.1177,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1990,Potato,4,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1990,Soybean,0,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1990,Wheat,0.7995,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1990,Rice,0.95119995,0.02,21.74,23.83176728,1219.2151,0.17
Angola,1991,Corn,0.40129998,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1991,Cassava,4.0295,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1991,Potato,4,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1991,Soybean,0,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1991,Wheat,0.79999995,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1991,Rice,1,0.03,21.56,23.44396745,1130.2396,0.17
Angola,1992,Corn,0.3778,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1992,Cassava,4.2295,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1992,Potato,4,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1992,Soybean,0,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1992,Wheat,0.79999995,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1992,Rice,0.91419995,0.01,21.72,23.12946351,1095.7433,0.16
Angola,1993,Corn,0.2627,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1993,Cassava,4.2295,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1993,Potato,7,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1993,Soybean,0,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1993,Wheat,0.88619995,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1993,Rice,0.79999995,0.05,21.6,22.89532855,1216.9558,0.15
Angola,1994,Corn,0.2463,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1994,Cassava,5.8596,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1994,Potato,9,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1994,Soybean,0,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1994,Wheat,1,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1994,Rice,0.875,0.01,21.68,22.74863566,1082.4252,0.15378899999999998
Angola,1995,Corn,0.35169998,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1995,Cassava,5.1,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1995,Potato,7.6942,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1995,Soybean,0,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1995,Wheat,1.1865,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1995,Rice,1.4614999,0.11,21.98,22.6964579,1115.6084,0.16506400000000002
Angola,1996,Corn,0.6993,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1996,Cassava,4.8076997,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1996,Potato,7,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1996,Soybean,0,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1996,Wheat,1.3758,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1996,Rice,1.75,0.01,21.76,22.75995361,1019.3723,0.17
Angola,1997,Corn,0.5959,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1997,Cassava,4.4205,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1997,Potato,6.8571,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1997,Soybean,0,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1997,Wheat,1.5529,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1997,Rice,2,0.01,21.9,22.92253538,1127.5267,0.16
Angola,1998,Corn,0.7396,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1998,Cassava,5.5727997,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1998,Potato,6.2872,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1998,Soybean,0,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1998,Wheat,1.7142999,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1998,Rice,2,0.01,22.17,23.1346577,1176.1207,0.15
Angola,1999,Corn,0.6361,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,1999,Cassava,5.9821,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,1999,Potato,5.4596996,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,1999,Soybean,0,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,1999,Wheat,1.7391,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,1999,Rice,1.4235,0.01,21.64,23.34677511,1231.7241,0.15876700000000002
Angola,2000,Corn,0.57449996,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2000,Cassava,8.2992,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2000,Potato,2.9884999,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2000,Soybean,0.2333,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2000,Wheat,1.7025,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2000,Rice,1.3454,0.01,21.72,23.50934209,1062.7955,0.15
Angola,2001,Corn,0.5754,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2001,Cassava,9.4072,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2001,Potato,4.2552,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2001,Soybean,0.25,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2001,Wheat,1.6667,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2001,Rice,1.3701,0.01,21.9,23.65268219,1164.2678,0.14
Angola,2002,Corn,0.6706,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2002,Cassava,11.0071,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2002,Potato,4.2753997,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2002,Soybean,0.2857,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2002,Wheat,1.5485,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2002,Rice,1.3198,0.01,21.98,23.82000908,1238.1097,0.12923500000000002
Angola,2003,Corn,0.75589997,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2003,Cassava,9.5667,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2003,Potato,4.5211997,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2003,Soybean,0.325,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2003,Wheat,1.3879,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2003,Rice,1.3768,0.01,22.08,23.98111244,1139.8489,0.12
Angola,2004,Corn,0.54039997,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2004,Cassava,12.5605,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2004,Potato,2.0149999,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2004,Soybean,0.35999998,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2004,Wheat,1.2412,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2004,Rice,1.1583999,0.01,21.81,24.10578197,1152.788,0.10922899999999999
Angola,2005,Corn,0.67359996,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2005,Cassava,11.762799,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2005,Potato,2.3646,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2005,Soybean,0.3793,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2005,Wheat,1.086,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2005,Rice,0.69769996,0.01,22.22,24.16380738,1132.4497,0.11390600000000001
Angola,2006,Corn,0.4687,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2006,Cassava,11.720099,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2006,Potato,5.2148,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2006,Soybean,0.42859998,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2006,Wheat,1,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2006,Rice,0.49469998,0.01,21.58,24.17293161,1222.4216,0.12
Angola,2007,Corn,0.50909996,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2007,Cassava,11.5387,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2007,Potato,6.2138,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2007,Soybean,0.68829995,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2007,Wheat,1,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2007,Rice,0.5143,0.01,21.56,24.17419013,1101.8629,0.12
Angola,2008,Corn,0.79459995,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2008,Cassava,14.808399,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2008,Potato,8.5085,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2008,Soybean,0.85749996,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2008,Wheat,1,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2008,Rice,0.50839996,0.01,21.53,24.17231148,1147.1775,0.15
Angola,2009,Corn,0.66139996,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2009,Cassava,15.1758995,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2009,Potato,8.6509,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2009,Soybean,0.44489998,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2009,Wheat,1,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2009,Rice,0.6028,0.01,21.76,24.17202417,1145.4615,0.13
Angola,2010,Corn,0.71999997,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2010,Cassava,15.578199,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2010,Potato,8.742499,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2010,Soybean,0.4446,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2010,Wheat,1.0526,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2010,Rice,0.7403,0.01,21.92,24.17805672,1204.3665,0.13
Angola,2011,Corn,0.73759997,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2011,Cassava,13.3649,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2011,Potato,8.1366,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2011,Soybean,0.5294,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2011,Wheat,1.0958999,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2011,Rice,0.8914,0.01,21.49,24.33794017,1232.9161,0.13
Angola,2012,Corn,0.777,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2012,Cassava,10.007299,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2012,Potato,6.9381,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2012,Soybean,0.16409999,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2012,Wheat,1.1294,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2012,Rice,0.7703,0.01,21.53,24.4804929,1059.0887,0.17
Angola,2013,Corn,0.9467,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2013,Cassava,14.0517,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2013,Potato,6.3303,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2013,Soybean,0.4405,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2013,Wheat,0.9399,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2013,Rice,1.2744,0.01,21.58,24.53865843,1077.3447,0.13407100000000002
Angola,2014,Corn,1.0386,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2014,Cassava,10.106,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2014,Potato,6.3238997,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2014,Soybean,0.584,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2014,Wheat,0.7798,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2014,Rice,1.4064,0.01,21.57,23.94558364,1103.3508,0.14563299999999998
Angola,2015,Corn,1.1234,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2015,Cassava,10.1331,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2015,Potato,6.2865996,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2015,Soybean,0.6513,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2015,Wheat,1.0059,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2015,Rice,1.5067999,0.01,21.71,25.00215026,1091.4386,0.15
Angola,2016,Corn,0.97849995,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2016,Cassava,6.4435997,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2016,Potato,6.2717,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2016,Soybean,0.63229996,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2016,Wheat,0.8829,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2016,Rice,1.5295,0.01,21.99,25.18070081,1179.3586,0.13
Angola,2017,Corn,0.8935,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2017,Cassava,8.2402,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2017,Potato,7.2079,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2017,Soybean,0.90929997,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2017,Wheat,0.858,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2017,Rice,0.8638,0.01,21.88,23.95915081,1058.1339,0.13295099999999999
Angola,2018,Corn,1.0476999,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2018,Cassava,9.2469,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2018,Potato,7.177,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2018,Soybean,0.98289996,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2018,Wheat,0.89199996,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2018,Rice,1.1523,0.01,21.67,24.26501536,1127.7213,0.14
Angola,2019,Corn,1.0666,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2019,Cassava,9.521,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2019,Potato,7.1173997,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2019,Soybean,1.0303,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2019,Wheat,0.8775,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2019,Rice,1.1931,0.01,21.81,24.59881133,1062.6794,0.14
Angola,2020,Corn,1.0993,0.01,21.72,25.1452382,1213.8004,0.00
Angola,2020,Cassava,9.9381,0.01,21.72,25.1452382,1213.8004,0.00
Angola,2020,Potato,7.1952,0.01,21.72,25.1452382,1213.8004,0.00
Angola,2020,Soybean,1.0397999,0.01,21.72,25.1452382,1213.8004,0.00
Angola,2020,Wheat,0.8757,0.01,21.72,25.1452382,1213.8004,0.00
Angola,2020,Rice,1.2375,0.01,21.72,25.1452382,1213.8004,0.00
Argentina,1990,Corn,3.4608,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1990,Cassava,10,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1990,Potato,20.2747,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1990,Soybean,2.1566,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1990,Wheat,1.8946999,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1990,Rice,3.6708999,0.95,14.97,18.9601696,900.7256,0.36
Argentina,1991,Corn,4.0443997,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1991,Cassava,10,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1991,Potato,20.569199,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1991,Soybean,2.2749999,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1991,Wheat,1.8972,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1991,Rice,4.0294,0.94,14.97,19.01303052,956.6408,0.35847199999999996
Argentina,1992,Corn,4.5236998,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1992,Cassava,10,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1992,Potato,19.9039,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1992,Soybean,2.2914999,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1992,Wheat,2.1808999,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1992,Rice,5.2075,0.94,14.61,19.01869992,955.08905,0.36
Argentina,1993,Corn,4.3552,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1993,Cassava,10,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1993,Potato,21.031399,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1993,Soybean,2.1589,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1993,Wheat,2.3272,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1993,Rice,4.3559,0.94,14.96,18.98317939,840.84906,0.35
Argentina,1994,Corn,4.2371,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1994,Cassava,10,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1994,Potato,23.0166,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1994,Soybean,2.0386,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1994,Wheat,2.0237,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1994,Rice,4.2989,1.08,15.54,18.91247054,823.37427,0.35
Argentina,1995,Corn,4.5223,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1995,Cassava,10,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1995,Potato,27.427198,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1995,Soybean,2.0446,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1995,Wheat,2.1675,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1995,Rice,5.0306,1.35,14.97,18.81257498,687.02277,0.35
Argentina,1996,Corn,4.0397,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1996,Cassava,10,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1996,Potato,22.8877,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1996,Soybean,2.1051,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1996,Wheat,1.9344,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1996,Rice,5.1031,1.93,14.99,18.6337466,827.4467,0.34246899999999997
Argentina,1997,Corn,4.5557,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1997,Cassava,10,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1997,Potato,26.850199,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1997,Soybean,1.7212,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1997,Wheat,2.2426,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1997,Rice,5.3703,2.74,15.36,18.35561436,915.9222,0.34
Argentina,1998,Corn,6.078,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1998,Cassava,10,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1998,Potato,29.3744,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1998,Soybean,2.6936998,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1998,Wheat,2.6088,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1998,Rice,4.7762,2.19,15.04,18.02824245,850.0312,0.34
Argentina,1999,Corn,5.3701997,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,1999,Cassava,10,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,1999,Potato,23.893799,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,1999,Soybean,2.445,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,1999,Wheat,2.3028,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,1999,Rice,5.7337,2.57,14.76,17.70169509,849.5214,0.33309099999999997
Argentina,2000,Corn,5.4329,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2000,Cassava,10,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2000,Potato,27.7566,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2000,Soybean,2.3312,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2000,Wheat,2.4873,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2000,Rice,4.7798,2.94,14.45,17.42603648,955.05334,0.33
Argentina,2001,Corn,5.4553,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2001,Cassava,10,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2001,Potato,28.376799,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2001,Soybean,2.5846,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2001,Wheat,2.4933999,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2001,Rice,5.7495,3.31,15.07,17.18387377,936.0044,0.33
Argentina,2002,Corn,6.0790997,3.67,14.83,16.92351427,946.439,0.32
Argentina,2002,Cassava,10,3.67,14.83,16.92351427,946.439,0.32
Argentina,2002,Potato,25.134699,3.67,14.83,16.92351427,946.439,0.32
Argentina,2002,Soybean,2.6304,3.67,14.83,16.92351427,946.439,0.32
Argentina,2002,Wheat,2.2398,3.67,14.83,16.92351427,946.439,0.32
Argentina,2002,Rice,5.7197,3.67,14.83,16.92351427,946.439,0.32
Argentina,2003,Corn,6.4767,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2003,Cassava,10,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2003,Potato,27.926899,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2003,Soybean,2.8034,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2003,Wheat,2.0361,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2003,Rice,5.4002,3.79,15.22,16.64357241,749.5623,0.30
Argentina,2004,Corn,6.3931,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2004,Cassava,10,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2004,Potato,28.871698,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2004,Soybean,2.2075,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2004,Wheat,2.5441,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2004,Rice,6.2661,3.9,15.2,16.34266265,734.1446,0.29
Argentina,2005,Corn,7.3587,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2005,Cassava,10,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2005,Potato,28.391699,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2005,Soybean,2.7287,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2005,Wheat,2.6355999,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2005,Rice,6.0165,3.99,14.86,16.01939943,742.7508,0.28
Argentina,2006,Corn,5.903,4.09,15.38,15.58776752,756.0748,0.27
Argentina,2006,Cassava,10,4.09,15.38,15.58776752,756.0748,0.27
Argentina,2006,Potato,28.5828,4.09,15.38,15.58776752,756.0748,0.27
Argentina,2006,Soybean,2.6792998,4.09,15.38,15.58776752,756.0748,0.27
Argentina,2006,Wheat,2.5302,4.09,15.38,15.58776752,756.0748,0.27
